Time [s],Channel 0,Channel 1,Channel 2
1.735140000,1,0,0
1.735140320,1,1,0
1.735140640,0,0,0
1.735140960,0,1,0
1.735141280,0,0,0
1.735141440,1,0,0
1.735141760,1,1,0
1.735142080,0,0,0
1.735142400,0,1,0
1.735142720,0,0,0
1.735143040,0,1,0
1.735143360,1,0,0
1.735143680,1,1,0
1.735144000,1,0,0
1.735144320,1,1,0
1.735144640,0,0,0
1.735144960,0,1,0
1.735145280,0,0,0
1.735145440,1,0,0
1.735145760,1,1,0
1.735146080,1,0,0
1.735146400,1,1,0
1.735146720,1,0,0
1.735147040,1,1,0
1.735147360,0,0,0
1.735147680,0,1,0
1.735600640,0,0,0
1.735600960,0,1,0
1.735601280,0,0,0
1.735601760,0,1,0
1.735602080,0,0,0
1.735602400,0,1,0
1.735602720,0,0,0
1.735603040,0,1,0
1.735603360,1,0,1
1.735603680,1,1,1
1.735604000,0,0,0
1.735604320,0,1,0
1.735604640,1,0,0
1.735604960,1,1,0
1.735605280,0,0,0
1.735605760,0,1,0
1.735606080,0,0,0
1.735606400,0,1,0
1.735606720,0,0,0
1.735607040,0,1,0
1.735607360,0,0,0
1.735607680,0,1,0
1.735608000,1,0,0
1.735608320,1,1,0
1.735608640,0,0,0
1.735608960,0,1,0
1.735609280,0,0,0
1.735609760,0,1,0
1.735610080,0,0,0
1.735610400,0,1,0
1.735610720,0,0,0
1.735611040,0,1,0
1.735611360,1,0,1
1.735611680,1,1,1
1.735612000,0,0,0
1.735612320,0,1,0
1.735612640,0,0,1
1.735612960,0,1,1
1.735613280,0,0,1
1.735613440,0,0,0
1.735613760,0,1,0
1.735614080,0,0,1
1.735614400,0,1,1
1.735614720,0,0,0
1.735615040,0,1,0
1.735615360,0,0,1
1.735615680,0,1,1
1.735616000,0,0,0
1.735616320,0,1,0
1.735616640,0,0,0
1.735616960,0,1,0
1.735617280,0,0,0
1.735617440,0,0,1
1.735617760,0,1,1
1.735618080,1,0,0
1.735618400,1,1,0
1.735618720,1,0,0
1.735619040,1,1,0
1.735619360,0,0,0
1.735619680,0,1,0
1.735620000,0,0,0
1.735620320,0,1,0
1.735620640,1,0,0
1.735620960,1,1,0
1.735621280,0,0,0
1.735621760,0,1,0
1.735883360,0,0,0
1.735883680,0,1,0
1.735884000,0,0,0
1.735884320,0,1,0
1.735884640,0,0,0
1.735884960,0,1,0
1.735885280,0,0,0
1.735885760,0,1,0
1.735886080,0,0,0
1.735886400,0,1,0
1.735886720,0,0,0
1.735887040,0,1,0
1.735887360,0,0,0
1.735887680,0,1,0
1.735888000,0,0,0
1.735888320,0,1,0
1.735888640,0,0,0
1.735888960,0,1,0
1.735889280,0,0,0
1.735889760,0,1,0
1.735890080,0,0,0
1.735890400,0,1,0
1.735890720,0,0,0
1.735891040,0,1,0
1.735891360,0,0,0
1.735891680,0,1,0
1.735892000,0,0,0
1.735892320,0,1,0
1.735892640,0,0,0
1.735892960,0,1,0
1.735893280,0,0,0
1.735893760,0,1,0
1.735894080,0,0,0
1.735894400,0,1,0
1.735894720,0,0,0
1.735895040,0,1,0
1.735895360,1,0,1
1.735895680,1,1,1
1.735896000,1,0,0
1.735896320,1,1,0
1.735896640,1,0,1
1.735896960,1,1,1
1.735897280,1,0,1
1.735897440,1,0,0
1.735897760,1,1,0
1.735898080,1,0,1
1.735898400,1,1,1
1.735898720,1,0,0
1.735899040,1,1,0
1.735899360,1,0,0
1.735899680,1,1,0
1.735900000,1,0,1
1.735900320,1,1,1
1.735900640,0,0,1
1.735900960,0,1,1
1.735901280,0,0,1
1.735901440,0,0,0
1.735901760,0,1,0
1.735902080,0,0,1
1.735902400,0,1,1
1.735902720,1,0,1
1.735903040,1,1,1
1.735903360,1,0,1
1.735903680,1,1,1
1.735904000,0,0,0
1.735904320,0,1,0
1.736348000,0,0,0
1.736348320,0,1,0
1.736348640,0,0,0
1.736348960,0,1,0
1.736349280,0,0,0
1.736349760,0,1,0
1.736350080,0,0,0
1.736350400,0,1,0
1.736350720,1,0,1
1.736351040,1,1,1
1.736351360,0,0,0
1.736351680,0,1,0
1.736352000,1,0,1
1.736352320,1,1,1
1.736352640,1,0,0
1.736352960,1,1,0
1.736353280,0,0,0
1.736353760,0,1,0
1.736354080,0,0,0
1.736354400,0,1,0
1.736354720,0,0,0
1.736355040,0,1,0
1.736355360,0,0,0
1.736355680,0,1,0
1.736356000,0,0,0
1.736356320,0,1,0
1.736356640,0,0,0
1.736356960,0,1,0
1.736357280,0,0,0
1.736357760,0,1,0
1.736358080,0,0,0
1.736358400,0,1,0
1.736358720,1,0,1
1.736359040,1,1,1
1.736359360,0,0,0
1.736359680,0,1,0
1.736360000,1,0,1
1.736360320,1,1,1
1.736360640,0,0,1
1.736360960,0,1,1
1.736361280,1,0,1
1.736361760,1,1,1
1.736362080,0,0,1
1.736362400,0,1,1
1.736362720,1,0,1
1.736363040,1,1,1
1.736363360,0,0,1
1.736363680,0,1,1
1.736364000,0,0,1
1.736364320,0,1,1
1.736364640,1,0,1
1.736364960,1,1,1
1.736365280,0,0,1
