Time [s],Channel 0,Channel 1,Channel 2
3.352960000,0,1,1
3.352960320,0,0,0
3.352960640,0,0,1
3.352960960,0,0,0
3.352961280,0,0,1
3.352961760,0,0,0
3.352961920,0,0,1
3.352962400,0,0,0
3.352962560,0,0,1
3.352963040,0,0,0
3.352963200,0,0,1
3.352963680,0,0,0
3.352964000,0,0,1
3.352964320,0,0,0
3.352964640,0,0,1
3.352964960,0,0,0
3.352965280,0,0,1
3.352965600,1,1,1
3.352965760,1,1,0
3.352965920,1,1,1
3.352966240,0,1,1
3.352966400,0,0,0
3.352966560,0,0,1
3.352967040,0,0,0
3.352967200,0,0,1
3.352967680,0,0,0
3.352968000,0,0,1
3.352968320,1,0,0
3.352968640,1,0,1
3.352968960,0,0,0
3.352969280,0,0,1
3.352969600,0,0,0
3.352969920,0,0,1
3.352970240,1,0,1
3.352970400,1,0,0
3.352970560,1,0,1
3.352971040,1,0,0
3.352971200,1,0,1
3.352971680,0,0,0
3.352972000,0,0,1
3.352972320,1,0,0
3.352972640,1,0,1
3.352972960,1,1,0
3.352973280,1,1,1
3.352973600,1,1,0
3.352973920,1,1,1
3.352974400,0,0,0
3.352974560,0,0,1
3.352975040,0,1,0
3.352975200,0,1,1
3.352975680,0,0,0
3.352976000,0,0,1
3.356646240,0,0,0
3.356646560,0,0,1
3.356646880,0,0,0
3.356647200,0,0,1
3.356647680,0,0,0
3.356647840,0,0,1
3.356648320,0,0,0
3.356648480,0,0,1
3.356648960,0,0,0
3.356649120,0,0,1
3.356649600,0,0,0
3.356649760,0,0,1
3.356650240,0,0,0
3.356650560,0,0,1
3.356650880,0,0,0
3.356651200,0,0,1
3.356651520,0,0,0
3.356651840,0,0,1
3.356652320,0,0,0
3.356652480,0,0,1
3.356652960,0,0,0
3.356653120,0,0,1
3.356653600,0,0,0
3.356653760,0,0,1
3.356654240,0,0,0
3.356654560,0,0,1
3.356654880,0,0,0
3.356655200,0,0,1
3.356655520,0,0,0
3.356655840,0,0,1
3.356656320,0,0,0
